,ItemNum,Condition,context,target,continuation,semantic_association,implementation,model
171,58,control,Thorsten begann zu grillen. Behutsam platzierte er den,Grillanzünder,und suchte die Zange.,0.7589624,SE,jinaai/jina-embeddings-v2-base-de
172,58,script-related,Thorsten hörte auf zu grillen. Behutsam platzierte er den,Grillanzünder,und suchte die Zange.,0.5351508,SE,jinaai/jina-embeddings-v2-base-de
173,58,script-unrelated,Thorsten betrat den Blumenladen. Behutsam platzierte er den,Grillanzünder,und suchte die Zange.,0.4637804,SE,jinaai/jina-embeddings-v2-base-de
174,59,control,Claudia betrat das Tiergeschäft. Eine Zeit lang stand sie am,Käfig,und dachte über den Kauf nach.,0.8321658,SE,jinaai/jina-embeddings-v2-base-de
175,59,script-related,Claudia verließ das Tiergeschäft. Eine Zeit lang stand sie am,Käfig,und dachte über den Kauf nach.,0.83262664,SE,jinaai/jina-embeddings-v2-base-de
176,59,script-unrelated,Claudia betrat den Friedhof. Eine Zeit lang stand sie am,Käfig,und dachte über den Kauf nach.,0.5011963,SE,jinaai/jina-embeddings-v2-base-de
177,60,control,Jonathan ging in die Küche. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.5596438,SE,jinaai/jina-embeddings-v2-base-de
178,60,script-related,Jonathan verließ die Küche. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.5067611,SE,jinaai/jina-embeddings-v2-base-de
179,60,script-unrelated,Jonathan ging in den Garten. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.70475316,SE,jinaai/jina-embeddings-v2-base-de
180,61,control,Lara ging zum Herd. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.74221337,SE,jinaai/jina-embeddings-v2-base-de
181,61,script-related,Lara ging weg vom Herd. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.8686284,SE,jinaai/jina-embeddings-v2-base-de
182,61,script-unrelated,Lara ging ins Museum. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.7972269,SE,jinaai/jina-embeddings-v2-base-de
183,62,control,Roman ging in die Buchhandlung. Schnell suchte er einen,Roman,für seine Frau.,0.6524727,SE,jinaai/jina-embeddings-v2-base-de
184,62,script-related,Roman verließ die Buchhandlung. Schnell suchte er einen,Roman,für seine Frau.,0.71587807,SE,jinaai/jina-embeddings-v2-base-de
185,62,script-unrelated,Roman ging zum Konditor. Schnell suchte er einen,Roman,für seine Frau.,0.65281594,SE,jinaai/jina-embeddings-v2-base-de
186,63,control,Annika ging in die Boutique. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.72542423,SE,jinaai/jina-embeddings-v2-base-de
187,63,script-related,Annika verließ die Boutique. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.5370098,SE,jinaai/jina-embeddings-v2-base-de
188,63,script-unrelated,Annika ging ins Spa. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.6793935,SE,jinaai/jina-embeddings-v2-base-de
189,64,control,Emil betrat die Apotheke. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.49973735,SE,jinaai/jina-embeddings-v2-base-de
190,64,script-related,Emil verließ die Apotheke. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.59957266,SE,jinaai/jina-embeddings-v2-base-de
191,64,script-unrelated,Emil betrat die Reitschule. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.5420586,SE,jinaai/jina-embeddings-v2-base-de
192,65,control,Susanne betrat das Bad. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.86611617,SE,jinaai/jina-embeddings-v2-base-de
193,65,script-related,Susanne verließ das Bad. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.7649545,SE,jinaai/jina-embeddings-v2-base-de
194,65,script-unrelated,Susanne ging zur Sicherheitskontrolle. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.6355087,SE,jinaai/jina-embeddings-v2-base-de
195,66,control,Martin kam zur Autowerkstatt. Umgehend fragte er nach den,Reifen,für den Winter.,0.58641267,SE,jinaai/jina-embeddings-v2-base-de
196,66,script-related,Martin verließ die Autowerkstatt. Umgehend fragte er nach den,Reifen,für den Winter.,0.6192355,SE,jinaai/jina-embeddings-v2-base-de
197,66,script-unrelated,Martin kam zur Hotelrezeption. Umgehend fragte er nach den,Reifen,für den Winter.,0.73565614,SE,jinaai/jina-embeddings-v2-base-de
198,67,control,Jutta ging zur Post. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.6483882,SE,jinaai/jina-embeddings-v2-base-de
199,67,script-related,Jutta verließ die Post. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.7743227,SE,jinaai/jina-embeddings-v2-base-de
200,67,script-unrelated,Jutta ging zum Zahnarzt. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.77085567,SE,jinaai/jina-embeddings-v2-base-de
201,68,control,Jens ging zur Zollstelle. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.5269716,SE,jinaai/jina-embeddings-v2-base-de
202,68,script-related,Jens verließ die Zollstelle. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.56615335,SE,jinaai/jina-embeddings-v2-base-de
203,68,script-unrelated,Jens begann Poker zu spielen. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.80485845,SE,jinaai/jina-embeddings-v2-base-de
204,69,control,Elena begann zu zeichnen. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.6889514,SE,jinaai/jina-embeddings-v2-base-de
205,69,script-related,Elena hörte auf zu zeichnen. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.69006103,SE,jinaai/jina-embeddings-v2-base-de
206,69,script-unrelated,Elena begann den Urlaub. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.63396543,SE,jinaai/jina-embeddings-v2-base-de
207,70,control,Bruno begann seinen Filmabend. Schnell besorgte er das,Popcorn,aus der Küche.,0.75147134,SE,jinaai/jina-embeddings-v2-base-de
208,70,script-related,Bruno beendete seinen Filmabend. Schnell besorgte er das,Popcorn,aus der Küche.,0.5272834,SE,jinaai/jina-embeddings-v2-base-de
209,70,script-unrelated,Bruno betrat das Bürgeramt. Schnell besorgte er das,Popcorn,aus der Küche.,0.7353273,SE,jinaai/jina-embeddings-v2-base-de
210,71,control,Jana betrat das Gartencenter. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.7701766,SE,jinaai/jina-embeddings-v2-base-de
211,71,script-related,Jana verließ das Gartencenter. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.78718513,SE,jinaai/jina-embeddings-v2-base-de
212,71,script-unrelated,Jana ging auf die Kirmes. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.6240792,SE,jinaai/jina-embeddings-v2-base-de
213,72,control,Nico fuhr zur Pizzeria. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.62818867,SE,jinaai/jina-embeddings-v2-base-de
214,72,script-related,Nico verließ die Pizzeria. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.6554781,SE,jinaai/jina-embeddings-v2-base-de
215,72,script-unrelated,Nico fuhr wandern. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.47077474,SE,jinaai/jina-embeddings-v2-base-de
216,73,control,Beate ging Schwimmen. Schnell prüfte sie das,Becken,und schwamm los.,0.64451146,SE,jinaai/jina-embeddings-v2-base-de
217,73,script-related,Beate kam zurück vom Schwimmen. Schnell prüfte sie das,Becken,und schwamm los.,0.7535105,SE,jinaai/jina-embeddings-v2-base-de
218,73,script-unrelated,Beate fuhr mit dem Taxi. Schnell prüfte sie das,Becken,und schwamm los.,0.36201826,SE,jinaai/jina-embeddings-v2-base-de
219,74,control,Hubert nahm ein Flugzeug. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.7856672,SE,jinaai/jina-embeddings-v2-base-de
220,74,script-related,Hubert verließ das Flugzeug. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.61293733,SE,jinaai/jina-embeddings-v2-base-de
221,74,script-unrelated,Hubert begann zu baden. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.6612019,SE,jinaai/jina-embeddings-v2-base-de
222,75,control,Jenni begann den Unterricht. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.54818064,SE,jinaai/jina-embeddings-v2-base-de
223,75,script-related,Jenni hörte auf mit dem Unterricht. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.6087374,SE,jinaai/jina-embeddings-v2-base-de
224,75,script-unrelated,Jenni betrat die Eishalle. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.66623193,SE,jinaai/jina-embeddings-v2-base-de
225,76,control,Hans betrat die Kletterhalle. Wenig später griff er das,Seil,und spannte es ein.,0.48147535,SE,jinaai/jina-embeddings-v2-base-de
226,76,script-related,Hans verließ die Kletterhalle. Wenig später griff er das,Seil,und spannte es ein.,0.5797089,SE,jinaai/jina-embeddings-v2-base-de
227,76,script-unrelated,Hans begann zu bowlen. Wenig später griff er das,Seil,und spannte es ein.,0.4762706,SE,jinaai/jina-embeddings-v2-base-de
228,77,control,Clara ging zum Schießstand. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.6912846,SE,jinaai/jina-embeddings-v2-base-de
229,77,script-related,Clara verließ den Schießstand. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.64771295,SE,jinaai/jina-embeddings-v2-base-de
230,77,script-unrelated,Clara ging auf einen Feuerwehreinsatz. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.74888253,SE,jinaai/jina-embeddings-v2-base-de
231,78,control,Georg nahm teil an Yoga. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,0.49250525,SE,jinaai/jina-embeddings-v2-base-de
232,78,script-related,Georg kam zurück vom Yoga. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,0.47613394,SE,jinaai/jina-embeddings-v2-base-de
233,78,script-unrelated,Georg nahm teil am Fußballspiel. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,0.3998709,SE,jinaai/jina-embeddings-v2-base-de
234,79,control,Johanna begann die Jagd. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.5251487,SE,jinaai/jina-embeddings-v2-base-de
235,79,script-related,Johanna kam zurück von der Jagd. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.49590567,SE,jinaai/jina-embeddings-v2-base-de
236,79,script-unrelated,Johanna betrat die Metzgerei. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.34146422,SE,jinaai/jina-embeddings-v2-base-de
237,80,control,Jürgen betrat die Bäckerei. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.85276,SE,jinaai/jina-embeddings-v2-base-de
238,80,script-related,Jürgen verließ die Bäckerei. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.6320766,SE,jinaai/jina-embeddings-v2-base-de
239,80,script-unrelated,Jürgen betrat den Zoo. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.6873021,SE,jinaai/jina-embeddings-v2-base-de
240,81,control,Frauke ging ins Stadion. Schnell wählte sie eine,Tribüne,und setzte sich.,0.4073764,SE,jinaai/jina-embeddings-v2-base-de
241,81,script-related,Frauke verließ das Stadion. Schnell wählte sie eine,Tribüne,und setzte sich.,0.39366353,SE,jinaai/jina-embeddings-v2-base-de
242,81,script-unrelated,Frauke ging zum Waschsalon. Schnell wählte sie eine,Tribüne,und setzte sich.,0.4661083,SE,jinaai/jina-embeddings-v2-base-de
243,82,control,Bernd betrat den Kiosk. Sofort kaufte er eine,Zeitung,und ging wieder heim.,0.4256436,SE,jinaai/jina-embeddings-v2-base-de
244,82,script-related,Bernd verließ den Kiosk. Sofort kaufte er eine,Zeitung,und ging wieder heim.,0.56050295,SE,jinaai/jina-embeddings-v2-base-de
245,82,script-unrelated,Bernd betrat den Zirkus. Sofort kaufte er eine,Zeitung,und ging wieder heim.,0.50517416,SE,jinaai/jina-embeddings-v2-base-de
246,83,control,Nicole betrat das Büro. Zuerst ging sie zum,Schreibtisch,und schaltete dann den Computer ein.,0.8204099,SE,jinaai/jina-embeddings-v2-base-de
247,83,script-related,Nicole verließ das Büro. Zuerst ging sie zum,Schreibtisch,und schaltete dann den Computer ein.,0.7826969,SE,jinaai/jina-embeddings-v2-base-de
248,83,script-unrelated,Nicole betrat die Sauna. Zuerst ging sie zum,Schreibtisch,und schaltete dann den Computer ein.,0.55720234,SE,jinaai/jina-embeddings-v2-base-de
249,84,control,Viktor ging ins Labor. Schnell begann er das,Experiment,und machte sich Notizen.,0.3889996,SE,jinaai/jina-embeddings-v2-base-de
250,84,script-related,Viktor verließ das Labor. Schnell begann er das,Experiment,und machte sich Notizen.,0.48021817,SE,jinaai/jina-embeddings-v2-base-de
251,84,script-unrelated,Viktor ging zum Tierarzt. Schnell begann er das,Experiment,und machte sich Notizen.,0.47818124,SE,jinaai/jina-embeddings-v2-base-de
252,85,control,Gabi ging in die Umkleide. Schnell probierte sie die,Kleidung,an und ging zur Kasse.,0.42153382,SE,jinaai/jina-embeddings-v2-base-de
253,85,script-related,Gabi verließ die Umkleide. Schnell probierte sie die,Kleidung,an und ging zur Kasse.,0.4315547,SE,jinaai/jina-embeddings-v2-base-de
254,85,script-unrelated,Gabi betrat den Tatort. Schnell probierte sie die,Kleidung,an und ging zur Kasse.,0.43215778,SE,jinaai/jina-embeddings-v2-base-de
255,86,control,Jakob betrat die Tankstelle. Sofort sagte er seine,Nummer,und bezahlte.,0.5379204,SE,jinaai/jina-embeddings-v2-base-de
256,86,script-related,Jakob verließ die Tankstelle. Sofort sagte er seine,Nummer,und bezahlte.,0.4391449,SE,jinaai/jina-embeddings-v2-base-de
257,86,script-unrelated,Jakob begann Bäume zu fällen. Sofort sagte er seine,Nummer,und bezahlte.,0.3428093,SE,jinaai/jina-embeddings-v2-base-de
258,87,control,Hilde begann die Kutsche zu fahren. Schnell bestieg sie den,Kutschbock,und los ging es.,0.64465547,SE,jinaai/jina-embeddings-v2-base-de
259,87,script-related,Hilde war fertig die Kutsche zu fahren. Schnell bestieg sie den,Kutschbock,und los ging es.,0.5355574,SE,jinaai/jina-embeddings-v2-base-de
260,87,script-unrelated,Hilde begann ein Lagerfeuer. Schnell bestieg sie den,Kutschbock,und los ging es.,0.6601411,SE,jinaai/jina-embeddings-v2-base-de
261,88,control,Tom begann Frühstück zu machen. Sofort öffnete er die,Butter,und machte sich ein Brot.,0.67472863,SE,jinaai/jina-embeddings-v2-base-de
262,88,script-related,Tom hörte auf Frühstück zu machen. Sofort öffnete er die,Butter,und machte sich ein Brot.,0.6476886,SE,jinaai/jina-embeddings-v2-base-de
263,88,script-unrelated,Tom ging zum Weihnachtsmarkt. Sofort öffnete er die,Butter,und machte sich ein Brot.,0.62625164,SE,jinaai/jina-embeddings-v2-base-de
264,89,control,Kim ging ins Krankenhaus. Gleich ging sie zur,Rezeption,und fragte nach dem Weg.,0.8236838,SE,jinaai/jina-embeddings-v2-base-de
265,89,script-related,Kim verließ das Krankenhaus. Gleich ging sie zur,Rezeption,und fragte nach dem Weg.,0.5905664,SE,jinaai/jina-embeddings-v2-base-de
266,89,script-unrelated,Kim fing an sein Mittagessen zu kochen. Gleich ging sie zur,Rezeption,und fragte nach dem Weg.,0.5205536,SE,jinaai/jina-embeddings-v2-base-de
267,90,control,Michael fing an damit einen Kuchen zu backen. Als erstes nahm er einen,Schneebesen,und schlug Eiweiß steif.,0.44056338,SE,jinaai/jina-embeddings-v2-base-de
268,90,script-related,Michael war fertig damit einen Kuchen zu backen. Als erstes nahm er einen,Schneebesen,und schlug Eiweiß steif.,0.6621711,SE,jinaai/jina-embeddings-v2-base-de
269,90,script-unrelated,Michael betrat das Restaurant. Als erstes nahm er einen,Schneebesen,und schlug Eiweiß steif.,0.5177611,SE,jinaai/jina-embeddings-v2-base-de
0,1,control,Johann betrat das Restaurant. Wenig später öffnete er die,Speisekarte,und verschaffte sich einen Überblick.,0.82037514,SE,intfloat/multilingual-e5-large
1,1,script-related,Johann verließ das Restaurant. Wenig später öffnete er die,Speisekarte,und verschaffte sich einen Überblick.,0.8126732,SE,intfloat/multilingual-e5-large
2,1,script-unrelated,Johann betrat die Wohnung. Wenig später öffnete er die,Speisekarte,und verschaffte sich einen Überblick.,0.7862256,SE,intfloat/multilingual-e5-large
3,2,control,Sabine betrat das Kino. Schnell ging sie zur,Kasse,und kaufte eine Karte.,0.75977415,SE,intfloat/multilingual-e5-large
4,2,script-related,Sabine verließ das Kino. Schnell ging sie zur,Kasse,und kaufte eine Karte.,0.7622873,SE,intfloat/multilingual-e5-large
5,2,script-unrelated,Sabine betrat die Schule. Schnell ging sie zur,Kasse,und kaufte eine Karte.,0.7654363,SE,intfloat/multilingual-e5-large
6,3,control,Kevin betrat den Bauernhof. Ohne zu zögern nahm er eine,Mistgabel,und fing an zu schaufeln.,0.76454896,SE,intfloat/multilingual-e5-large
7,3,script-related,Kevin verließ den Bauernhof. Ohne zu zögern nahm er eine,Mistgabel,und fing an zu schaufeln.,0.75651354,SE,intfloat/multilingual-e5-large
8,3,script-unrelated,Kevin betrat die Kirche. Ohne zu zögern nahm er eine,Mistgabel,und fing an zu schaufeln.,0.75714386,SE,intfloat/multilingual-e5-large
9,4,control,Susi betrat die Arztpraxis. Freundlich sprach sie mit der,Arzthelferin,über die Problematik.,0.82865494,SE,intfloat/multilingual-e5-large
10,4,script-related,Susi verließ die Arztpraxis. Freundlich sprach sie mit der,Arzthelferin,über die Problematik.,0.82290936,SE,intfloat/multilingual-e5-large
11,4,script-unrelated,Susi betrat das Gehege. Freundlich sprach sie mit der,Arzthelferin,über die Problematik.,0.78320336,SE,intfloat/multilingual-e5-large
12,5,control,Roman betrat die Bücherei. Kurz danach ging er zum,Regal,und suchte einen Krimi.,0.74163353,SE,intfloat/multilingual-e5-large
13,5,script-related,Roman verließ die Bücherei. Kurz danach ging er zum,Regal,und suchte einen Krimi.,0.7355637,SE,intfloat/multilingual-e5-large
14,5,script-unrelated,Roman betrat die Kneipe. Kurz danach ging er zum,Regal,und suchte einen Krimi.,0.74703175,SE,intfloat/multilingual-e5-large
15,6,control,Lea begann damit Spaghetti zu kochen. Vorsichtig öffnete sie die,Nudelpackung,mit einem Handgriff.,0.7831069,SE,intfloat/multilingual-e5-large
16,6,script-related,Lea war fertig damit Spaghetti zu kochen. Vorsichtig öffnete sie die,Nudelpackung,mit einem Handgriff.,0.78718317,SE,intfloat/multilingual-e5-large
17,6,script-unrelated,Lea begann die Wände zu streichen. Vorsichtig öffnete sie die,Nudelpackung,mit einem Handgriff.,0.75541914,SE,intfloat/multilingual-e5-large
18,7,control,Peter erreichte das Theater. Wenig später ging er zur,Loge,und setzte sich.,0.75542367,SE,intfloat/multilingual-e5-large
19,7,script-related,Peter verließ das Theater. Wenig später ging er zur,Loge,und setzte sich.,0.7600777,SE,intfloat/multilingual-e5-large
20,7,script-unrelated,Peter erreichte den Supermarkt. Wenig später ging er zur,Loge,und setzte sich.,0.743175,SE,intfloat/multilingual-e5-large
21,8,control,Lisa betrat den Bahnhof. Wenig später war sie am,Gleis,und wartete auf den Zug.,0.76776046,SE,intfloat/multilingual-e5-large
