,Unnamed: 0,Tar,Item,Condition,Completion,Part,Cloze,Cloze_Balanced,Association_Noun,Association_Verb,Association_MainVerb,article,target,context,semantic_association,implementation,model
120,121,Kuchen,31,A,für die Geburtstagsfeier.,1,0.92,0,6.9,5.3,5.9,den,Kuchen,"Umsichtig glasiert der Konditor, der die Backform eingefettet hat, den",0.79901814,SE,jinaai/jina-embeddings-v2-base-de
121,122,Kuchen,31,B,für die Geburtstagsfeier.,1,0.42,0,5.4,1.6,5.9,den,Kuchen,"Umsichtig glasiert der Konditor, der den Tisch abgewischt hat, den",0.7334698,SE,jinaai/jina-embeddings-v2-base-de
122,123,Kuchen,31,C,für die Geburtstagsfeier.,1,0.0,0,6.9,5.3,1.2,den,Kuchen,"Umsichtig durchsucht der Konditor, der die Backform eingefettet hat, den",0.50117147,SE,jinaai/jina-embeddings-v2-base-de
123,124,Kuchen,31,D,für die Geburtstagsfeier.,1,0.0,0,5.4,1.6,1.2,den,Kuchen,"Umsichtig durchsucht der Konditor, der den Tisch abgewischt hat, den",0.7862405,SE,jinaai/jina-embeddings-v2-base-de
124,125,Kette,32,A,und die Bremsen.,0,0.83,0,4.9,2.0,6.8,die,Kette,"Gestern ölte der Fahrradfahrer, bevor er die Bremse einstellte, die",0.6046599,SE,jinaai/jina-embeddings-v2-base-de
125,126,Kette,32,B,und die Bremsen.,0,0.58,0,1.2,1.1,6.8,die,Kette,"Gestern ölte der Fahrradfahrer, bevor er die Limonade trank, die",0.4327795,SE,jinaai/jina-embeddings-v2-base-de
126,127,Kette,32,C,und die Bremsen.,0,0.0,0,4.9,2.0,1.4,die,Kette,"Gestern beheizte der Fahrradfahrer, bevor er die Bremse einstellte, die",0.8023883,SE,jinaai/jina-embeddings-v2-base-de
127,128,Kette,32,D,und die Bremsen.,0,0.0,0,1.2,1.1,1.4,die,Kette,"Gestern beheizte der Fahrradfahrer, bevor die Limonade trank, die",0.65526956,SE,jinaai/jina-embeddings-v2-base-de
128,129,Brief,33,A,an die Agentur.,0,0.92,1,6.8,1.3,6.6,den,Brief,"Hastig frankiert der Postbeamte, der das Postamt aufgeschlossen hat, den",0.67775756,SE,jinaai/jina-embeddings-v2-base-de
129,130,Brief,33,B,an die Agentur.,0,1.0,1,1.5,3.7,6.6,den,Brief,"Hastig frankiert der Postbeamte, der das Mittagessen bestellt hat, den",0.7067495,SE,jinaai/jina-embeddings-v2-base-de
130,131,Brief,33,C,an die Agentur.,0,0.0,1,6.8,1.3,2.2,den,Brief,"Hastig umgeht der Postbeamte, der das Postamt aufgeschlossen hat, den",0.46556827,SE,jinaai/jina-embeddings-v2-base-de
131,132,Brief,33,D,an die Agentur.,0,0.0,1,1.5,3.7,2.2,den,Brief,"Hastig umgeht der Postbeamte, der das Mittagessen bestellt hat, den",0.7180599,SE,jinaai/jina-embeddings-v2-base-de
132,133,Berg,34,A,und stellt sein Zelt auf.,1,0.75,0,6.4,3.2,6.8,den,Berg,"Fröhlich erklimmt der Wanderer, nachdem er das Tal durchquert hat, den",0.45170334,SE,jinaai/jina-embeddings-v2-base-de
133,134,Berg,34,B,und stellt sein Zelt auf.,1,0.92,0,1.4,1.5,6.8,den,Berg,"Fröhlich erklimmt der Wanderer, nachdem er die Stoppuhr gestartet hat, den",0.42610464,SE,jinaai/jina-embeddings-v2-base-de
134,135,Berg,34,C,und stellt sein Zelt auf.,1,0.0,0,6.4,3.2,1.5,den,Berg,"Fröhlich kauft der Wanderer, nachdem er das Tal durchquert hat, den",0.4113682,SE,jinaai/jina-embeddings-v2-base-de
135,136,Berg,34,D,und stellt sein Zelt auf.,1,0.0,0,1.4,1.5,1.5,den,Berg,"Fröhlich kauft der Wanderer, nachdem er die Stoppuhr gestartet hat, den",0.59635764,SE,jinaai/jina-embeddings-v2-base-de
136,137,Befehl,35,A,zum Abmarsch.,0,0.92,0,6.0,7.0,6.6,den,Befehl,"Bedächtig erteilt der General, der die Rekruten kommandiert, den",0.6147305,SE,jinaai/jina-embeddings-v2-base-de
137,138,Befehl,35,B,zum Abmarsch.,0,0.75,0,1.7,2.4,6.6,den,Befehl,"Bedächtig erteilt der General, der die Getränke einschenkt, den",0.7064208,SE,jinaai/jina-embeddings-v2-base-de
138,139,Befehl,35,C,zum Abmarsch.,0,0.0,0,6.0,7.0,1.4,den,Befehl,"Bedächtig biegt der General, der die Rekruten kommandiert, den",0.4728189,SE,jinaai/jina-embeddings-v2-base-de
139,140,Befehl,35,D,zum Abmarsch.,0,0.0,0,1.7,2.4,1.4,den,Befehl,"Bedächtig biegt der General, der die Getränke einschenkt, den",0.7066257,SE,jinaai/jina-embeddings-v2-base-de
140,141,Wand,36,A,des Büros.,0,0.5,0,7.0,5.5,6.4,die,Wand,"Sofort streicht der Maler, nachdem er die Tapete angebracht hat, die",0.39831603,SE,jinaai/jina-embeddings-v2-base-de
141,142,Wand,36,B,des Büros.,0,0.67,0,1.5,1.3,6.4,die,Wand,"Sofort streicht der Maler, nachdem er den Hund gefüttert hat, die",0.5329709,SE,jinaai/jina-embeddings-v2-base-de
142,143,Wand,36,C,des Büros.,0,0.08,0,7.0,5.5,1.1,die,Wand,"Sofort lenkt der Maler, nachdem er die Tapete angebracht hat, die",0.60608155,SE,jinaai/jina-embeddings-v2-base-de
143,144,Wand,36,D,des Büros.,0,0.0,0,1.5,1.3,1.1,die,Wand,"Sofort lenkt der Maler, nachdem er den Hund gefüttert hat, die",0.6094231,SE,jinaai/jina-embeddings-v2-base-de
144,145,Hammer,37,A,auf das Metall.,0,1.0,0,6.5,1.9,5.6,den,Hammer,"Direkt schwingt der Schmied, der den Amboss aufgestellt hat, den",0.33152473,SE,jinaai/jina-embeddings-v2-base-de
145,146,Hammer,37,B,auf das Metall.,0,0.83,0,2.9,3.8,5.6,den,Hammer,"Direkt schwingt der Schmied, der den Stuhl weggestellt hat, den",0.39496365,SE,jinaai/jina-embeddings-v2-base-de
146,147,Hammer,37,C,auf das Metall.,0,0.0,0,6.5,1.9,1.2,den,Hammer,"Direkt speichert der Schmied, der den Amboss aufgestellt hat, den",0.39790362,SE,jinaai/jina-embeddings-v2-base-de
147,148,Hammer,37,D,auf das Metall.,0,0.0,0,2.9,3.8,1.2,den,Hammer,"Direkt speichert der Schmied, der den Stuhl weggestellt hat, den",0.21465151,SE,jinaai/jina-embeddings-v2-base-de
148,149,Land,38,A,im Norden.,1,0.33,0,6.6,2.5,7.0,das,Land,"Vor langer Zeit regierte der König, der die Reise unternahm, das",0.47114742,SE,jinaai/jina-embeddings-v2-base-de
149,150,Land,38,B,im Norden.,1,0.5,0,2.4,2.5,7.0,das,Land,"Vor langer Zeit regierte der König, der den Gesang vernahm, das",0.44141895,SE,jinaai/jina-embeddings-v2-base-de
150,151,Land,38,C,im Norden.,1,0.0,0,6.6,2.5,1.2,das,Land,"Vor langer Zeit briet der König, der die Reise unternahm, das",0.6683264,SE,jinaai/jina-embeddings-v2-base-de
151,152,Land,38,D,im Norden.,1,0.0,0,2.4,2.5,1.2,das,Land,"Vor langer Zeit briet der König, der den Gesang vernahm, das",0.5647367,SE,jinaai/jina-embeddings-v2-base-de
152,153,Stab,39,A,und gab den Takt an.,0,0.42,1,1.9,1.6,3.0,den,Stab,"Zügig hob der Dirigent, der das Tempo wechselte, den",0.44249254,SE,jinaai/jina-embeddings-v2-base-de
153,154,Stab,39,B,und gab den Takt an.,0,0.5,1,1.0,1.6,3.0,den,Stab,"Zügig hob der Dirigent, der das Gähnen unterdrückte, den",0.62332666,SE,jinaai/jina-embeddings-v2-base-de
154,155,Stab,39,C,und gab den Takt an.,0,0.0,1,1.9,1.6,1.3,den,Stab,"Zügig verdrückte der Dirigent, der das Tempo wechselte, den",0.3363431,SE,jinaai/jina-embeddings-v2-base-de
155,156,Stab,39,D,und gab den Takt an.,0,0.0,1,1.0,1.6,1.3,den,Stab,"Zügig verdrückte der Dirigent, der das Gähnen unterdrückte, den",0.40878704,SE,jinaai/jina-embeddings-v2-base-de
156,157,Bart,40,A,des Mannes.,2,0.58,0,5.4,1.3,6.8,den,Bart,"Direkt trimmt der Herrenfriseur, nachdem er die Klinge ausgepackt hat, den",0.36307174,SE,jinaai/jina-embeddings-v2-base-de
157,158,Bart,40,B,des Mannes.,2,0.25,0,1.2,1.0,6.8,den,Bart,"Direkt trimmt der Herrenfriseur, nachdem er das Wasserglas abgestellt hat, den",0.27719882,SE,jinaai/jina-embeddings-v2-base-de
158,159,Bart,40,C,des Mannes.,2,0.0,0,5.4,1.3,1.7,den,Bart,"Direkt hört der Herrenfriseur, nachdem er die Klinge ausgepackt hat, den",0.4315024,SE,jinaai/jina-embeddings-v2-base-de
159,160,Bart,40,D,des Mannes.,2,0.0,0,1.2,1.0,1.7,den,Bart,"Direkt hört der Herrenfriseur, nachdem er das Wasserglas abgestellt hat, den",0.6405153,SE,jinaai/jina-embeddings-v2-base-de
160,161,Geschirr,41,A,und die Brettchen.,0,0.5,1,6.7,4.7,6.9,das,Geschirr,"Gestern spülte der Tellerwäscher, bevor er den Tisch wischte, das",0.41988355,SE,jinaai/jina-embeddings-v2-base-de
161,162,Geschirr,41,B,und die Brettchen.,0,0.42,1,1.2,1.2,6.9,das,Geschirr,"Gestern spülte der Tellerwäscher, bevor er das Taxi rief, das",0.4221058,SE,jinaai/jina-embeddings-v2-base-de
162,163,Geschirr,41,C,und die Brettchen.,0,0.0,1,6.7,4.7,1.1,das,Geschirr,"Gestern glättete der Tellerwäscher, bevor er den Tisch wischte, das",0.4126173,SE,jinaai/jina-embeddings-v2-base-de
163,164,Geschirr,41,D,und die Brettchen.,0,0.0,1,1.2,1.2,1.1,das,Geschirr,"Gestern glättete der Tellerwäscher, bevor er das Taxi rief, das",0.44221422,SE,jinaai/jina-embeddings-v2-base-de
164,165,Schloss,42,A,und stiehlt die Wertsachen.,0,0.25,0,7.0,1.8,6.4,das,Schloss,"Im Handumdrehen knackt der Einbrecher, der den Zahlencode erraten hat, das",0.53695476,SE,jinaai/jina-embeddings-v2-base-de
165,166,Schloss,42,B,und stiehlt die Wertsachen.,0,0.5,0,2.6,1.5,6.4,das,Schloss,"Im Handumdrehen knackt der Einbrecher, der die Akte durchblättert hat, das",0.61371464,SE,jinaai/jina-embeddings-v2-base-de
166,167,Schloss,42,C,und stiehlt die Wertsachen.,0,0.0,0,7.0,1.8,1.6,das,Schloss,"Im Handumdrehen kopiert der Einbrecher, der den Zahlencode erraten hat, das",0.38677907,SE,jinaai/jina-embeddings-v2-base-de
167,168,Schloss,42,D,und stiehlt die Wertsachen.,0,0.0,0,2.6,1.5,1.6,das,Schloss,"Im Handumdrehen kopiert der Einbrecher, der die Akte durchblättert hat, das",0.66608644,SE,jinaai/jina-embeddings-v2-base-de
168,169,Zwiebeln,43,A,und den Knoblauch.,0,0.25,1,5.7,2.3,6.2,die,Zwiebeln,"Routiniert hackte der Küchengehilfe, bevor er die Suppe umrührte, die",0.29737055,SE,jinaai/jina-embeddings-v2-base-de
169,170,Zwiebeln,43,B,und den Knoblauch.,0,0.33,1,1.3,1.1,6.2,die,Zwiebeln,"Routiniert hackte der Küchengehilfe, bevor er das Radio einschaltete, die",0.597193,SE,jinaai/jina-embeddings-v2-base-de
170,171,Zwiebeln,43,C,und den Knoblauch.,0,0.0,1,5.7,2.3,1.3,die,Zwiebeln,"Routiniert schraubte der Küchengehilfe, bevor er die Suppe umrührte, die",0.353215,SE,jinaai/jina-embeddings-v2-base-de
171,172,Zwiebeln,43,D,und den Knoblauch.,0,0.0,1,1.3,1.1,1.3,die,Zwiebeln,"Routiniert schraubte der Küchengehilfe, bevor er das Radio einschaltete, die",0.67741954,SE,jinaai/jina-embeddings-v2-base-de
172,173,Wachs,44,A,und fuhr mit der Arbeit fort.,0,0.83,1,6.7,2.3,6.3,das,Wachs,"Umsichtig schmolz der Kerzenzieher, nachdem er den Docht gekürzt hatte, das",0.39714086,SE,jinaai/jina-embeddings-v2-base-de
173,174,Wachs,44,B,und fuhr mit der Arbeit fort.,0,0.83,1,1.5,1.4,6.3,das,Wachs,"Umsichtig schmolz der Kerzenzieher, nachdem er das Nähkästchen zugeklappt hatte, das",0.5393725,SE,jinaai/jina-embeddings-v2-base-de
174,175,Wachs,44,C,und fuhr mit der Arbeit fort.,0,0.0,1,6.7,2.3,1.0,das,Wachs,"Umsichtig würzte der Kerzenzieher, nachdem er den Docht gekürzt hatte, das",0.3783367,SE,jinaai/jina-embeddings-v2-base-de
175,176,Wachs,44,D,und fuhr mit der Arbeit fort.,0,0.0,1,1.5,1.4,1.0,das,Wachs,"Umsichtig würzte der Kerzenzieher, nachdem er das Nähkästchen zugeklappt hatte, das",0.45201102,SE,jinaai/jina-embeddings-v2-base-de
176,177,Cocktail,45,A,für den Touristen.,0,0.5,0,6.2,1.4,6.9,den,Cocktail,"Gestern mixte der Barkeeper, der den Wodka geöffnet hatte, den",0.50971943,SE,jinaai/jina-embeddings-v2-base-de
177,178,Cocktail,45,B,für den Touristen.,0,0.83,0,1.3,1.0,6.9,den,Cocktail,"Gestern mixte der Barkeeper, der den Boden gefegt hatte, den",0.6704128,SE,jinaai/jina-embeddings-v2-base-de
178,179,Cocktail,45,C,für den Touristen.,0,0.0,0,6.2,1.4,1.6,den,Cocktail,"Gestern gründete der Barkeeper, der den Wodka geöffnet hatte, den",0.43075842,SE,jinaai/jina-embeddings-v2-base-de
179,180,Cocktail,45,D,für den Touristen.,0,0.08,0,1.3,1.0,1.6,den,Cocktail,"Gestern gründete der Barkeeper, der den Boden gefegt hatte, den",0.41437066,SE,jinaai/jina-embeddings-v2-base-de
180,181,Orchester,46,A,und das Streichquartett.,0,0.25,1,6.8,3.6,6.8,das,Orchester,"Am Abend dirigiert der Kapellmeister, der das Konzert eröffnet hat, das",0.8131459,SE,jinaai/jina-embeddings-v2-base-de
181,182,Orchester,46,B,und das Streichquartett.,0,0.25,1,1.6,1.4,6.8,das,Orchester,"Am Abend dirigiert der Kapellmeister, der die Unterschriften gesammelt hat, das",0.6356286,SE,jinaai/jina-embeddings-v2-base-de
182,183,Orchester,46,C,und das Streichquartett.,0,0.0,1,6.8,3.6,1.3,das,Orchester,"Am Abend vernichtet der Kapellmeister, der das Konzert eröffnet hat, das",0.4267399,SE,jinaai/jina-embeddings-v2-base-de
183,184,Orchester,46,D,und das Streichquartett.,0,0.0,1,1.6,1.4,1.3,das,Orchester,"Am Abend vernichtet der Kapellmeister, der die Unterschriften gesammelt hat, das",0.29108277,SE,jinaai/jina-embeddings-v2-base-de
184,185,Wort,47,A,und notiert es.,3,0.83,0,6.3,3.6,6.8,das,Wort,"Direkt buchstabiert der Sprachschüler, nachdem er das Buch aufgeschlagen hat, das",0.37404504,SE,jinaai/jina-embeddings-v2-base-de
185,186,Wort,47,B,und notiert es.,3,0.67,0,3.0,2.7,6.8,das,Wort,"Direkt buchstabiert der Sprachschüler, nachdem er den Pausenhof verlassen hat, das",0.3779021,SE,jinaai/jina-embeddings-v2-base-de
186,187,Wort,47,C,und notiert es.,3,0.0,0,6.3,3.6,1.7,das,Wort,"Direkt dekoriert der Sprachschüler, nachdem er das Buch aufgeschlagen hat, das",0.29059595,SE,jinaai/jina-embeddings-v2-base-de
187,188,Wort,47,D,und notiert es.,3,0.0,0,3.0,2.7,1.7,das,Wort,"Direkt dekoriert der Sprachschüler, nachdem er den Pausenhof verlassen hat, das",0.27996987,SE,jinaai/jina-embeddings-v2-base-de
188,189,Weide,48,A,mit einem Draht.,0,0.67,0,6.7,5.4,6.0,die,Weide,"Vorsichtig umzäunt der Schäfer, der die Schafe gehütet hat, die",0.38123837,SE,jinaai/jina-embeddings-v2-base-de
189,190,Weide,48,B,mit einem Draht.,0,0.42,0,1.4,1.4,6.0,die,Weide,"Vorsichtig umzäunt der Schäfer, der das Mittagessen vergessen hat, die",0.15053381,SE,jinaai/jina-embeddings-v2-base-de
190,191,Weide,48,C,mit einem Draht.,0,0.0,0,6.7,5.4,1.0,die,Weide,"Vorsichtig fälscht der Schäfer, der die Schafe gehütet hat, die",0.3548423,SE,jinaai/jina-embeddings-v2-base-de
191,192,Weide,48,D,mit einem Draht.,0,0.0,0,1.4,1.4,1.0,die,Weide,"Vorsichtig fälscht der Schäfer, der das Mittagessen vergessen hat, die",0.38402,SE,jinaai/jina-embeddings-v2-base-de
192,193,Predigt,49,A,für die Gemeinde.,0,0.25,0,6.2,2.1,6.2,die,Predigt,"Nachdenklich hält der Pfarrer, nachdem er die Bibel aufgeschlagen hat, die",0.43227372,SE,jinaai/jina-embeddings-v2-base-de
193,194,Predigt,49,B,für die Gemeinde.,0,0.5,0,1.6,2.9,6.2,die,Predigt,"Nachdenklich hält der Pfarrer, nachdem er die Brille aufgesetzt hat, die",0.4177189,SE,jinaai/jina-embeddings-v2-base-de
194,195,Predigt,49,C,für die Gemeinde.,0,0.0,0,6.2,2.1,1.3,die,Predigt,"Nachdenklich leert der Pfarrer, nachdem er die Bibel aufgeschlagen hat, die",0.54904646,SE,jinaai/jina-embeddings-v2-base-de
195,196,Predigt,49,D,für die Gemeinde.,0,0.0,0,1.6,2.9,1.3,die,Predigt,"Nachdenklich leert der Pfarrer, nachdem er die Brille aufgesetzt hat, die",0.3314621,SE,jinaai/jina-embeddings-v2-base-de
196,197,Wohnung,50,A,mit neuen Möbeln.,0,0.5,0,7.0,2.7,6.8,die,Wohnung,"Unverzüglich möblierte der Vermieter, der den Mieter aufgenommen hatte, die",0.726485,SE,jinaai/jina-embeddings-v2-base-de
197,198,Wohnung,50,B,mit neuen Möbeln.,0,0.75,0,4.7,3.6,6.8,die,Wohnung,"Unverzüglich möblierte der Vermieter, der die Überweisung erhalten hatte, die",0.46933585,SE,jinaai/jina-embeddings-v2-base-de
198,199,Wohnung,50,C,mit neuen Möbeln.,0,0.0,0,7.0,2.7,1.4,die,Wohnung,"Unverzüglich erntete der Vermieter, der den Mieter aufgenommen hatte, die",0.29733798,SE,jinaai/jina-embeddings-v2-base-de
199,200,Wohnung,50,D,mit neuen Möbeln.,0,0.0,0,4.7,3.6,1.4,die,Wohnung,"Unverzüglich erntete der Vermieter, der die Überweisung erhalten hatte, die",0.4001878,SE,jinaai/jina-embeddings-v2-base-de
200,201,Abzug,51,A,und trifft das Opfer.,2,0.5,0,3.2,4.4,5.9,den,Abzug,"Sofort betätigt der Killer, der das Ziel anvisiert hat, den",0.5707478,SE,jinaai/jina-embeddings-v2-base-de
201,202,Abzug,51,B,und trifft das Opfer.,2,0.33,0,1.4,3.0,5.9,den,Abzug,"Sofort betätigt der Killer, der den Tee abgestellt hat, den",0.42645007,SE,jinaai/jina-embeddings-v2-base-de
202,203,Abzug,51,C,und trifft das Opfer.,2,0.0,0,3.2,4.4,1.6,den,Abzug,"Sofort knickt der Killer, der das Ziel anvisiert hat, den",0.7024705,SE,jinaai/jina-embeddings-v2-base-de
203,204,Abzug,51,D,und trifft das Opfer.,2,0.0,0,1.4,3.0,1.6,den,Abzug,"Sofort knickt der Killer, der den Tee abgestellt hat, den",0.5563248,SE,jinaai/jina-embeddings-v2-base-de
204,205,Paket,52,A,mit der Arbeitskleidung.,0,0.42,1,6.7,4.4,6.5,das,Paket,"Heute überbringt der Bote, als er den Empfänger angetroffen hat, das",0.44854978,SE,jinaai/jina-embeddings-v2-base-de
205,206,Paket,52,B,mit der Arbeitskleidung.,0,0.33,1,3.6,1.2,6.5,das,Paket,"Heute überbringt der Bote, als er das Foyer durchquert hat, das",0.3682172,SE,jinaai/jina-embeddings-v2-base-de
206,207,Paket,52,C,mit der Arbeitskleidung.,0,0.0,1,6.7,4.4,1.3,das,Paket,"Heute erntet der Bote, als er den Empfänger angetroffen hat, das",0.6050599,SE,jinaai/jina-embeddings-v2-base-de
207,208,Paket,52,D,mit der Arbeitskleidung.,0,0.0,1,3.6,1.2,1.3,das,Paket,"Heute erntet der Bote, als er das Foyer durchquert hat, das",0.6117729,SE,jinaai/jina-embeddings-v2-base-de
208,209,Tor,53,A,und jubelte über seinen Erfolg.,3,0.92,0,6.8,3.4,6.9,das,Tor,"Schnell schoss der Fußballspieler, der das Fußballfeld überquert hatte, das",0.51893544,SE,jinaai/jina-embeddings-v2-base-de
209,210,Tor,53,B,und jubelte über seinen Erfolg.,3,0.67,0,1.6,2.7,6.9,das,Tor,"Schnell schoss der Fußballspieler, der die Jacke ausgezogen hatte, das",0.43921643,SE,jinaai/jina-embeddings-v2-base-de
210,211,Tor,53,C,und jubelte über seinen Erfolg.,3,0.0,0,6.8,3.4,1.5,das,Tor,"Schnell spürte der Fußballspieler, der das Fußballfeld überquert hatte, das",0.46206355,SE,jinaai/jina-embeddings-v2-base-de
211,212,Tor,53,D,und jubelte über seinen Erfolg.,3,0.0,0,1.6,2.7,1.5,das,Tor,"Schnell spürte der Fußballspieler, der die Jacke ausgezogen hatte, das",0.32434368,SE,jinaai/jina-embeddings-v2-base-de
212,213,Flugzeug,54,A,durch die Wolken.,0,1.0,1,7.0,1.8,5.8,das,Flugzeug,"Konzentriert steuerte der Pilot, der die Stewardess gerufen hatte, das",0.6686626,SE,jinaai/jina-embeddings-v2-base-de
213,214,Flugzeug,54,B,durch die Wolken.,0,0.92,1,1.6,3.4,5.8,das,Flugzeug,"Konzentriert steuerte der Pilot, der den Krimi gelesen hatte, das",0.33913276,SE,jinaai/jina-embeddings-v2-base-de
214,215,Flugzeug,54,C,durch die Wolken.,0,0.0,1,7.0,1.8,3.1,das,Flugzeug,"Konzentriert faltete der Pilot, der die Stewardess gerufen hatte, das",0.446334,SE,jinaai/jina-embeddings-v2-base-de
215,216,Flugzeug,54,D,durch die Wolken.,0,0.08,1,1.6,3.4,3.1,das,Flugzeug,"Konzentriert faltete der Pilot, der den Krimi gelesen hatte, das",0.55466527,SE,jinaai/jina-embeddings-v2-base-de
216,217,Skizze,55,A,für den Bauherrn.,0,0.42,0,6.4,6.5,6.7,die,Skizze,"Rasch entwarf der Architekt, bevor er den Bauplan erstellte, die",0.3408975,SE,jinaai/jina-embeddings-v2-base-de
217,218,Skizze,55,B,für den Bauherrn.,0,0.25,0,4.3,4.7,6.7,die,Skizze,"Rasch entwarf der Architekt, bevor er den Vortrag schrieb, die",0.50044966,SE,jinaai/jina-embeddings-v2-base-de
218,219,Skizze,55,C,für den Bauherrn.,0,0.0,0,6.4,6.5,1.2,die,Skizze,"Rasch schüttelte der Architekt, bevor er den Bauplan erstellte, die",0.426676,SE,jinaai/jina-embeddings-v2-base-de
219,220,Skizze,55,D,für den Bauherrn.,0,0.0,0,4.3,4.7,1.2,die,Skizze,"Rasch schüttelte der Architekt, bevor er den Vortrag schrieb, die",0.55426425,SE,jinaai/jina-embeddings-v2-base-de
220,221,Kamin,56,A,und verlässt das Grundstück.,1,0.42,0,6.8,3.0,6.4,den,Kamin,"Geschwind kehrt der Schornsteinfeger, der den Rauch einatmet, den",0.4784933,SE,jinaai/jina-embeddings-v2-base-de
221,222,Kamin,56,B,und verlässt das Grundstück.,1,0.17,0,3.0,1.3,6.4,den,Kamin,"Geschwind kehrt der Schornsteinfeger, der die Katze verscheucht, den",0.5812517,SE,jinaai/jina-embeddings-v2-base-de
222,223,Kamin,56,C,und verlässt das Grundstück.,1,0.0,0,6.8,3.0,1.1,den,Kamin,"Geschwind wirft der Schornsteinfeger, der den Rauch einatmet, den",0.4797313,SE,jinaai/jina-embeddings-v2-base-de
223,224,Kamin,56,D,und verlässt das Grundstück.,1,0.08,0,3.0,1.3,1.1,den,Kamin,"Geschwind wirft der Schornsteinfeger, der die Katze verscheucht, den",0.2908507,SE,jinaai/jina-embeddings-v2-base-de
224,225,Wahl,57,A,zum Minister.,0,1.0,0,6.5,5.3,6.7,die,Wahl,"Vorgestern gewann der Politiker, der die Stimmen zählte, die",0.65383685,SE,jinaai/jina-embeddings-v2-base-de
225,226,Wahl,57,B,zum Minister.,0,0.58,0,2.8,1.6,6.7,die,Wahl,"Vorgestern gewann der Politiker, der die Hände schüttelte, die",0.37302542,SE,jinaai/jina-embeddings-v2-base-de
226,227,Wahl,57,C,zum Minister.,0,0.08,0,6.5,5.3,1.6,die,Wahl,"Vorgestern reparierte der Politiker, der die Stimmen zählte, die",0.3867044,SE,jinaai/jina-embeddings-v2-base-de
227,228,Wahl,57,D,zum Minister.,0,0.0,0,2.8,1.6,1.6,die,Wahl,"Vorgestern reparierte der Politiker, der die Hände schüttelte, die",0.5026907,SE,jinaai/jina-embeddings-v2-base-de
228,229,Foto,58,A,von der Unfallstelle.,0,0.67,0,6.7,2.1,6.7,das,Foto,"Sofort schoss der Reporter, der die Kamera bediente, das",0.4206429,SE,jinaai/jina-embeddings-v2-base-de
229,230,Foto,58,B,von der Unfallstelle.,0,0.5,0,1.6,1.6,6.7,das,Foto,"Sofort schoss der Reporter, der die Zigarette rauchte, das",0.19042644,SE,jinaai/jina-embeddings-v2-base-de
230,231,Foto,58,C,von der Unfallstelle.,0,0.0,0,6.7,2.1,1.7,das,Foto,"Sofort verspeiste der Reporter, der die Kamera bediente, das",0.44397193,SE,jinaai/jina-embeddings-v2-base-de
231,232,Foto,58,D,von der Unfallstelle.,0,0.0,0,1.6,1.6,1.7,das,Foto,"Sofort verspeiste der Reporter, der die Zigarette rauchte, das",0.5724041,SE,jinaai/jina-embeddings-v2-base-de
232,233,Programm,59,A,für seinen Boss.,0,0.5,0,6.9,5.8,6.7,das,Programm,"Unverzüglich entwickelte der Informatiker, der den Computer hochfuhr, das",0.466626,SE,jinaai/jina-embeddings-v2-base-de
233,234,Programm,59,B,für seinen Boss.,0,0.75,0,1.8,2.0,6.7,das,Programm,"Unverzüglich entwickelte der Informatiker, der den Energydrink trank, das",0.5519002,SE,jinaai/jina-embeddings-v2-base-de
234,235,Programm,59,C,für seinen Boss.,0,0.0,0,6.9,5.8,4.5,das,Programm,"Unverzüglich trocknete der Informatiker, der den Computer hochfuhr, das",0.16618297,SE,jinaai/jina-embeddings-v2-base-de
235,236,Programm,59,D,für seinen Boss.,0,0.0,0,1.8,2.0,4.5,das,Programm,"Unverzüglich trocknete der Informatiker, der den Energydrink trank, das",0.2417726,SE,jinaai/jina-embeddings-v2-base-de
