,Unnamed: 0,ItemNum,Condition,context,target,continuation,semantic_association,implementation,model
187,188,63,script-related,Annika verliet de boetiek. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.47704694,SE,clips/e5-large-trm-nl
188,189,63,script-unrelated,Annika ging naar de spa. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.4714955,SE,clips/e5-large-trm-nl
189,190,64,control,Emil betrad de apotheek. Snel kocht hij het,medicijn,en ging toen naar huis.,0.5921682,SE,clips/e5-large-trm-nl
190,191,64,script-related,Emil verliet de apotheek. Snel kocht hij het,medicijn,en ging toen naar huis.,0.57422286,SE,clips/e5-large-trm-nl
191,192,64,script-unrelated,Emil betrad de manege. Snel kocht hij het,medicijn,en ging toen naar huis.,0.4872212,SE,clips/e5-large-trm-nl
192,193,65,control,Susanne betrad de badkamer. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.46637276,SE,clips/e5-large-trm-nl
193,194,65,script-related,Susanne verliet de badkamer. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.46181345,SE,clips/e5-large-trm-nl
194,195,65,script-unrelated,Susanne ging naar de veiligheidscontrole. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.43461043,SE,clips/e5-large-trm-nl
195,196,66,control,Martin kwam bij de garage. Meteen vroeg hij naar,banden,voor de winter.,0.51156,SE,clips/e5-large-trm-nl
196,197,66,script-related,Martin verliet de garage. Meteen vroeg hij naar,banden,voor de winter.,0.5287523,SE,clips/e5-large-trm-nl
197,198,66,script-unrelated,Martin kwam bij de hotelreceptie. Meteen vroeg hij naar,banden,voor de winter.,0.47370455,SE,clips/e5-large-trm-nl
198,199,67,control,Jutta ging naar het postkantoor. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.5532723,SE,clips/e5-large-trm-nl
199,200,67,script-related,Jutta verliet het postkantoor. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.54631364,SE,clips/e5-large-trm-nl
200,201,67,script-unrelated,Jutta ging naar de tandarts. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.53769654,SE,clips/e5-large-trm-nl
201,202,68,control,Jens ging naar de douane. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.55148035,SE,clips/e5-large-trm-nl
202,203,68,script-related,Jens verliet de douane. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.52672637,SE,clips/e5-large-trm-nl
203,204,68,script-unrelated,Jens begon te pokeren. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.48584402,SE,clips/e5-large-trm-nl
204,205,69,control,Elena begon te tekenen. Meteen pakte ze het,potlood,en tekende een bloem.,0.48920333,SE,clips/e5-large-trm-nl
205,206,69,script-related,Elena stopte met tekenen. Meteen pakte ze het,potlood,en tekende een bloem.,0.50747347,SE,clips/e5-large-trm-nl
206,207,69,script-unrelated,Elena begon de vakantie. Meteen pakte ze het,potlood,en tekende een bloem.,0.46845472,SE,clips/e5-large-trm-nl
207,208,70,control,Bruno begon zijn filmavond. Snel haalde hij de,popcorn,uit de keuken.,0.52732027,SE,clips/e5-large-trm-nl
208,209,70,script-related,Bruno beëindigde zijn filmavond. Snel haalde hij de,popcorn,uit de keuken.,0.5199942,SE,clips/e5-large-trm-nl
209,210,70,script-unrelated,Bruno betrad het gemeentehuis. Snel haalde hij de,popcorn,uit de keuken.,0.48324275,SE,clips/e5-large-trm-nl
210,211,71,control,Jana betrad het tuincentrum. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.4694668,SE,clips/e5-large-trm-nl
211,212,71,script-related,Jana verliet het tuincentrum. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.44828424,SE,clips/e5-large-trm-nl
212,213,71,script-unrelated,Jana ging naar de kermis. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.44883284,SE,clips/e5-large-trm-nl
213,214,72,control,Nico ging naar de pizzeria. Hij greep meteen de,menukaart,en bestelde een margherita.,0.51969266,SE,clips/e5-large-trm-nl
214,215,72,script-related,Nico verliet de pizzeria. Hij greep meteen de,menukaart,en bestelde een margherita.,0.50368273,SE,clips/e5-large-trm-nl
215,216,72,script-unrelated,Nico ging wandelen. Hij greep meteen de,menukaart,en bestelde een margherita.,0.4672348,SE,clips/e5-large-trm-nl
216,217,73,control,Beate ging zwemmen. Snel controleerde ze het,bassin,en zwom weg.,0.5667309,SE,clips/e5-large-trm-nl
217,218,73,script-related,Beate kwam terug van het zwemmen. Snel controleerde ze het,bassin,en zwom weg.,0.5512074,SE,clips/e5-large-trm-nl
218,219,73,script-unrelated,Beate ging met de taxi. Snel controleerde ze het,bassin,en zwom weg.,0.45032254,SE,clips/e5-large-trm-nl
219,220,74,control,Hubert nam een vliegtuig. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.48577085,SE,clips/e5-large-trm-nl
220,221,74,script-related,Hubert verliet het vliegtuig. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.47792026,SE,clips/e5-large-trm-nl
221,222,74,script-unrelated,Hubert begon te baden. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.47984457,SE,clips/e5-large-trm-nl
222,223,75,control,Jenni begon de les. Direct opende ze het,schoolbord,en begon te schrijven.,0.5786731,SE,clips/e5-large-trm-nl
223,224,75,script-related,Jenni stopte de les. Direct opende ze het,schoolbord,en begon te schrijven.,0.571425,SE,clips/e5-large-trm-nl
224,225,75,script-unrelated,Jenni betrad de ijshal. Direct opende ze het,schoolbord,en begon te schrijven.,0.5008695,SE,clips/e5-large-trm-nl
225,226,76,control,Hans betrad de klimhal. Even later greep hij het,touw,en spande het.,0.5344613,SE,clips/e5-large-trm-nl
226,227,76,script-related,Hans verliet de klimhal. Even later greep hij het,touw,en spande het.,0.5532059,SE,clips/e5-large-trm-nl
227,228,76,script-unrelated,Hans begon te bowlen. Even later greep hij het,touw,en spande het.,0.5238369,SE,clips/e5-large-trm-nl
228,229,77,control,Clara ging naar de schietbaan. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.56283337,SE,clips/e5-large-trm-nl
229,230,77,script-related,Clara verliet de schietbaan. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.5653881,SE,clips/e5-large-trm-nl
230,231,77,script-unrelated,Clara ging op een brandweerinzet. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.5093246,SE,clips/e5-large-trm-nl
231,232,78,control,Georg nam deel aan de yogales. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.5896722,SE,clips/e5-large-trm-nl
232,233,78,script-related,Georg kwam terug van de yogales. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.6012476,SE,clips/e5-large-trm-nl
233,234,78,script-unrelated,Georg nam deel aan de voetbalwedstrijd. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.48411328,SE,clips/e5-large-trm-nl
234,235,79,control,Johanna begon de jacht. Na een tijdje zag ze de,jachthut,en liep erop af.,0.5443826,SE,clips/e5-large-trm-nl
235,236,79,script-related,Johanna kwam terug van de jacht. Na een tijdje zag ze de,jachthut,en liep erop af.,0.551233,SE,clips/e5-large-trm-nl
236,237,79,script-unrelated,Johanna betrad de slagerij. Na een tijdje zag ze de,jachthut,en liep erop af.,0.4800039,SE,clips/e5-large-trm-nl
237,238,80,control,Jürgen betrad de bakkerij. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.5487691,SE,clips/e5-large-trm-nl
238,239,80,script-related,Jürgen verliet de bakkerij. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.5211854,SE,clips/e5-large-trm-nl
239,240,80,script-unrelated,Jürgen betrad de dierentuin. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.43510932,SE,clips/e5-large-trm-nl
240,241,81,control,Frauke ging naar het stadion. Snel koos ze een,tribune,en ging zitten.,0.52922595,SE,clips/e5-large-trm-nl
241,242,81,script-related,Frauke verliet het stadion. Snel koos ze een,tribune,en ging zitten.,0.5340822,SE,clips/e5-large-trm-nl
242,243,81,script-unrelated,Frauke ging naar de wasserette. Snel koos ze een,tribune,en ging zitten.,0.4714548,SE,clips/e5-large-trm-nl
243,244,82,control,Bernd betrad de kiosk. Hij kocht meteen een,krant,en ging weer naar huis.,0.5131199,SE,clips/e5-large-trm-nl
244,245,82,script-related,Bernd verliet de kiosk. Hij kocht meteen een,krant,en ging weer naar huis.,0.52117956,SE,clips/e5-large-trm-nl
245,246,82,script-unrelated,Bernd betrad het circus. Hij kocht meteen een,krant,en ging weer naar huis.,0.47982135,SE,clips/e5-large-trm-nl
246,247,83,control,Nicole betrad het kantoor. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.5165461,SE,clips/e5-large-trm-nl
247,248,83,script-related,Nicole verliet het kantoor. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.47950533,SE,clips/e5-large-trm-nl
248,249,83,script-unrelated,Nicole betrad de sauna. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.44148436,SE,clips/e5-large-trm-nl
249,250,84,control,Viktor ging naar het lab. Snel begon hij het,experiment,en maakte aantekeningen.,0.60900474,SE,clips/e5-large-trm-nl
250,251,84,script-related,Viktor verliet het lab. Snel begon hij het,experiment,en maakte aantekeningen.,0.58725154,SE,clips/e5-large-trm-nl
251,252,84,script-unrelated,Viktor ging naar de dierenarts. Snel begon hij het,experiment,en maakte aantekeningen.,0.53796977,SE,clips/e5-large-trm-nl
252,253,85,control,Gabi ging naar de paskamer. Snel paste ze de,kleding,en ging naar de kassa.,0.5314921,SE,clips/e5-large-trm-nl
253,254,85,script-related,Gabi verliet de paskamer. Snel paste ze de,kleding,en ging naar de kassa.,0.5337458,SE,clips/e5-large-trm-nl
254,255,85,script-unrelated,Gabi betrad de plaats delict. Snel paste ze de,kleding,en ging naar de kassa.,0.5060585,SE,clips/e5-large-trm-nl
255,256,86,control,Jakob betrad het tankstation. Hij zei meteen zijn,nummer,en betaalde.,0.5114238,SE,clips/e5-large-trm-nl
256,257,86,script-related,Jakob verliet het tankstation. Hij zei meteen zijn,nummer,en betaalde.,0.51089895,SE,clips/e5-large-trm-nl
257,258,86,script-unrelated,Jakob begon bomen te kappen. Hij zei meteen zijn,nummer,en betaalde.,0.5079931,SE,clips/e5-large-trm-nl
258,259,87,control,Hilde begon de koets te besturen. Snel beklom ze de,koets,en daar ging ze.,0.5661129,SE,clips/e5-large-trm-nl
259,260,87,script-related,Hilde was klaar met de koets besturen. Snel beklom ze de,koets,en daar ging ze.,0.5457435,SE,clips/e5-large-trm-nl
260,261,87,script-unrelated,Hilde begon een kampvuur. Snel beklom ze de,koets,en daar ging ze.,0.48600763,SE,clips/e5-large-trm-nl
261,262,88,control,Tom begon ontbijt te maken. Hij opende meteen de,boter,en maakte een boterham.,0.4463656,SE,clips/e5-large-trm-nl
262,263,88,script-related,Tom stopte met ontbijt maken. Hij opende meteen de,boter,en maakte een boterham.,0.42395094,SE,clips/e5-large-trm-nl
263,264,88,script-unrelated,Tom ging naar de kerstmarkt. Hij opende meteen de,boter,en maakte een boterham.,0.4692778,SE,clips/e5-large-trm-nl
264,265,89,control,Kim ging naar het ziekenhuis. Meteen liep ze naar de,receptie,en vroeg de weg.,0.48779005,SE,clips/e5-large-trm-nl
265,266,89,script-related,Kim verliet het ziekenhuis. Meteen liep ze naar de,receptie,en vroeg de weg.,0.4802029,SE,clips/e5-large-trm-nl
266,267,89,script-unrelated,Kim begon haar lunch te koken. Meteen liep ze naar de,receptie,en vroeg de weg.,0.4582923,SE,clips/e5-large-trm-nl
267,268,90,control,Michael begon een taart te bakken. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.42509744,SE,clips/e5-large-trm-nl
268,269,90,script-related,Michael was klaar met een taart bakken. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.4339014,SE,clips/e5-large-trm-nl
269,270,90,script-unrelated,Michael betrad het restaurant. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.4409275,SE,clips/e5-large-trm-nl
0,1,1,control,Johan betrad het restaurant. Even later opende hij de,menukaart,en kreeg een overzicht.,0.8097611,SE,intfloat/multilingual-e5-large
1,2,1,script-related,Johan verliet het restaurant. Even later opende hij de,menukaart,en kreeg een overzicht.,0.8054743,SE,intfloat/multilingual-e5-large
2,3,1,script-unrelated,Johan betrad het appartement. Even later opende hij de,menukaart,en kreeg een overzicht.,0.7915569,SE,intfloat/multilingual-e5-large
3,4,2,control,Sabine betrad de bioscoop. Snel liep ze naar de,kassa,en kocht een kaartje.,0.7337106,SE,intfloat/multilingual-e5-large
4,5,2,script-related,Sabine verliet de bioscoop. Snel liep ze naar de,kassa,en kocht een kaartje.,0.73019946,SE,intfloat/multilingual-e5-large
5,6,2,script-unrelated,Sabine betrad de school. Snel liep ze naar de,kassa,en kocht een kaartje.,0.7362647,SE,intfloat/multilingual-e5-large
6,7,3,control,Kevin betrad de boerderij. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.7613583,SE,intfloat/multilingual-e5-large
7,8,3,script-related,Kevin verliet de boerderij. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.7542758,SE,intfloat/multilingual-e5-large
8,9,3,script-unrelated,Kevin betrad de kerk. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.7589236,SE,intfloat/multilingual-e5-large
9,10,4,control,Susi betrad de huisartsenpraktijk. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.83246976,SE,intfloat/multilingual-e5-large
10,11,4,script-related,Susi verliet de huisartsenpraktijk. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.82797784,SE,intfloat/multilingual-e5-large
11,12,4,script-unrelated,Susi betrad het verblijf. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.8027575,SE,intfloat/multilingual-e5-large
12,13,5,control,Roman betrad de bibliotheek. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.742013,SE,intfloat/multilingual-e5-large
13,14,5,script-related,Roman verliet de bibliotheek. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.7408633,SE,intfloat/multilingual-e5-large
14,15,5,script-unrelated,Roman betrad de kroeg. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.75273347,SE,intfloat/multilingual-e5-large
15,16,6,control,Lea begon spaghetti te koken. Voorzichtig opende ze het,pastapak,in één handbeweging.,0.77434355,SE,intfloat/multilingual-e5-large
16,17,6,script-related,Lea was klaar met spaghetti koken. Voorzichtig opende ze het,pastapak,in één handbeweging.,0.77533114,SE,intfloat/multilingual-e5-large
17,18,6,script-unrelated,Lea begon de muren te verven. Voorzichtig opende ze het,pastapak,in één handbeweging.,0.7399677,SE,intfloat/multilingual-e5-large
18,19,7,control,Peter bereikte het theater. Even later liep hij naar de,loge,en ging zitten.,0.7383208,SE,intfloat/multilingual-e5-large
19,20,7,script-related,Peter verliet het theater. Even later liep hij naar de,loge,en ging zitten.,0.7383161,SE,intfloat/multilingual-e5-large
20,21,7,script-unrelated,Peter bereikte de supermarkt. Even later liep hij naar de,loge,en ging zitten.,0.7435266,SE,intfloat/multilingual-e5-large
21,22,8,control,Lisa betrad het station. Even later was ze op het,perron,en wachtte op de trein.,0.7476194,SE,intfloat/multilingual-e5-large
22,23,8,script-related,Lisa verliet het station. Even later was ze op het,perron,en wachtte op de trein.,0.73974293,SE,intfloat/multilingual-e5-large
23,24,8,script-unrelated,Lisa betrad het huis. Even later was ze op het,perron,en wachtte op de trein.,0.7439329,SE,intfloat/multilingual-e5-large
24,25,9,control,Tim begon in de sportschool te trainen. Meteen stapte hij op de,loopband,en rende als een gek.,0.74401665,SE,intfloat/multilingual-e5-large
25,26,9,script-related,Tim stopte in de sportschool met trainen. Meteen stapte hij op de,loopband,en rende als een gek.,0.7502234,SE,intfloat/multilingual-e5-large
26,27,9,script-unrelated,Tim begon zijn rijles. Meteen stapte hij op de,loopband,en rende als een gek.,0.74189967,SE,intfloat/multilingual-e5-large
27,28,10,control,Maria bereikte het vliegveld. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.76477754,SE,intfloat/multilingual-e5-large
28,29,10,script-related,Maria verliet het vliegveld. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.7586864,SE,intfloat/multilingual-e5-large
29,30,10,script-unrelated,Maria bereikte het winkelcentrum. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.7519427,SE,intfloat/multilingual-e5-large
30,31,11,control,Lukas kwam naar het verjaardagsfeest. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.80655015,SE,intfloat/multilingual-e5-large
31,32,11,script-related,Lukas verliet het verjaardagsfeest. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.8031024,SE,intfloat/multilingual-e5-large
32,33,11,script-unrelated,Lukas kwam naar de les. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.8017514,SE,intfloat/multilingual-e5-large
33,34,12,control,Marie ging naar de kapper. Even later vroeg ze de,styliste,om een nieuwe coupe.,0.7518375,SE,intfloat/multilingual-e5-large
34,35,12,script-related,Marie verliet de kapper. Even later vroeg ze de,styliste,om een nieuwe coupe.,0.76314044,SE,intfloat/multilingual-e5-large
35,36,12,script-unrelated,Marie ging naar de uni. Even later vroeg ze de,styliste,om een nieuwe coupe.,0.7371993,SE,intfloat/multilingual-e5-large
36,37,13,control,Thorsten begon te douchen. Als eerste gebruikte hij de,shampoo,en daarna de douchegel.,0.7986445,SE,intfloat/multilingual-e5-large
37,38,13,script-related,Thorsten stopte met douchen. Als eerste gebruikte hij de,shampoo,en daarna de douchegel.,0.7962913,SE,intfloat/multilingual-e5-large
38,39,13,script-unrelated,Thorsten begon te barbecueën. Als eerste gebruikte hij de,shampoo,en daarna de douchegel.,0.76462287,SE,intfloat/multilingual-e5-large
39,40,14,control,Claudia betrad de bloemenwinkel. Snel vroeg ze om een,roos,voor een vriendin.,0.74133825,SE,intfloat/multilingual-e5-large
40,41,14,script-related,Claudia verliet de bloemenwinkel. Snel vroeg ze om een,roos,voor een vriendin.,0.73988754,SE,intfloat/multilingual-e5-large
41,42,14,script-unrelated,Claudia betrad de dierenwinkel. Snel vroeg ze om een,roos,voor een vriendin.,0.7626559,SE,intfloat/multilingual-e5-large
42,43,15,control,Jonathan ging naar de begraafplaats. Peinzend bekeek hij de,grafsteen,en sprak een gebed uit.,0.8070754,SE,intfloat/multilingual-e5-large
43,44,15,script-related,Jonathan verliet de begraafplaats. Peinzend bekeek hij de,grafsteen,en sprak een gebed uit.,0.80924076,SE,intfloat/multilingual-e5-large
